Country or Area,City,Year,Record Type,Value
United States of America,Bridgeport (CT),2009,Estimate - de jure,137298
United States of America,Bridgeport (CT),2010,Census - de jure - complete tabulation,144229
United States of America,Bridgeport (CT),2012,Estimate - de jure,146425
United States of America,Brownsville (TX),2000,Census - de jure - complete tabulation,139722
United States of America,Brownsville (TX),2005,Estimate - de jure,167493
United States of America,Brownsville (TX),2007,Estimate - de jure,172806
United States of America,Brownsville (TX),2008,Estimate - de jure,175494
United States of America,Brownsville (TX),2009,Estimate - de jure,176859
United States of America,Brownsville (TX),2010,Census - de jure - complete tabulation,175023
United States of America,Brownsville (TX),2012,Estimate - de jure,180097
United States of America,Buffalo (NY),2000,Census - de jure - complete tabulation,292648
United States of America,Buffalo (NY),2005,Estimate - de jure,279745
United States of America,Buffalo (NY),2007,Estimate - de jure,272632
United States of America,Buffalo (NY),2008,Estimate - de jure,270919
United States of America,Buffalo (NY),2009,Estimate - de jure,270240
United States of America,Buffalo (NY),2010,Census - de jure - complete tabulation,261310
United States of America,Buffalo (NY),2012,Estimate - de jure,259384
United States of America,Burbank (CA),2000,Census - de jure - complete tabulation,100316
United States of America,Burbank (CA),2005,Estimate - de jure,104108
United States of America,Burbank (CA),2007,Estimate - de jure,103286
United States of America,Burbank (CA),2008,Estimate - de jure,102968
United States of America,Burbank (CA),2009,Estimate - de jure,103121
United States of America,Burbank (CA),2010,Census - de jure - complete tabulation,103340
United States of America,Burbank (CA),2012,Estimate - de jure,104391
United States of America,Cambridge (MA),2000,Census - de jure - complete tabulation,101355
United States of America,Cambridge (MA),2005,Estimate - de jure,100135
United States of America,Cambridge (MA),2007,Estimate - de jure,101388
United States of America,Cambridge (MA),2008,Estimate - de jure,105596
United States of America,Cambridge (MA),2009,Estimate - de jure,108771
United States of America,Cambridge (MA),2010,Census - de jure - complete tabulation,105162
United States of America,Cambridge (MA),2012,Estimate - de jure,106471
United States of America,Cape Coral (FL),2000,Census - de jure - complete tabulation,102286
United States of America,Cape Coral (FL),2005,Estimate - de jure,140010
United States of America,Cape Coral (FL),2007,Estimate - de jure,156981
United States of America,Cape Coral (FL),2008,Estimate - de jure,156835
United States of America,Cape Coral (FL),2009,Estimate - de jure,154202
United States of America,Cape Coral (FL),2010,Census - de jure - complete tabulation,154305
United States of America,Cape Coral (FL),2012,Estimate - de jure,161248
United States of America,Carlsbad (CA),2010,Census - de jure - complete tabulation,105328
United States of America,Carlsbad (CA),2012,Estimate - de jure,109318
United States of America,Carrollton (TX),2000,Census - de jure - complete tabulation,109576
United States of America,Carrollton (TX),2005,Estimate - de jure,118870
United States of America,Carrollton (TX),2007,Estimate - de jure,123799
United States of America,Carrollton (TX),2008,Estimate - de jure,125595
United States of America,Carrollton (TX),2009,Estimate - de jure,129209
United States of America,Carrollton (TX),2010,Census - de jure - complete tabulation,119097
United States of America,Carrollton (TX),2012,Estimate - de jure,125409
United States of America,Cary (NC),2005,Estimate - de jure,106439
United States of America,Cary (NC),2007,Estimate - de jure,121796
United States of America,Cary (NC),2008,Estimate - de jure,129545
United States of America,Cary (NC),2009,Estimate - de jure,136637
United States of America,Cary (NC),2010,Census - de jure - complete tabulation,135234
United States of America,Cary (NC),2012,Estimate - de jure,145693
United States of America,Cedar Rapids (IA),2000,Census - de jure - complete tabulation,120758
United States of America,Cedar Rapids (IA),2005,Estimate - de jure,123119
United States of America,Cedar Rapids (IA),2007,Estimate - de jure,126396
United States of America,Cedar Rapids (IA),2008,Estimate - de jure,128056
United States of America,Cedar Rapids (IA),2009,Estimate - de jure,127764
United States of America,Cedar Rapids (IA),2010,Census - de jure - complete tabulation,126326
United States of America,Cedar Rapids (IA),2012,Estimate - de jure,128119
United States of America,Centennial (CO),2000,Census - de jure - complete tabulation,1
United States of America,Centennial (CO),2009,Estimate - de jure,100557
United States of America,Centennial (CO),2010,Census - de jure - complete tabulation,100377
United States of America,Centennial (CO),2012,Estimate - de jure,103743
United States of America,Chandler (AZ),2000,Census - de jure - complete tabulation,176581
United States of America,Chandler (AZ),2005,Estimate - de jure,234939
United States of America,Chandler (AZ),2007,Estimate - de jure,246399
United States of America,Chandler (AZ),2008,Estimate - de jure,247140
United States of America,Chandler (AZ),2009,Estimate - de jure,249535
United States of America,Chandler (AZ),2010,Census - de jure - complete tabulation,236123
United States of America,Chandler (AZ),2012,Estimate - de jure,245628
United States of America,Charleston (SC),2005,Estimate - de jure,106712
United States of America,Charleston (SC),2007,Estimate - de jure,110015
United States of America,Charleston (SC),2008,Estimate - de jure,111978
United States of America,Charleston (SC),2009,Estimate - de jure,115638
United States of America,Charleston (SC),2010,Census - de jure - complete tabulation,120083
United States of America,Charleston (SC),2012,Estimate - de jure,125583
United States of America,Charlotte (NC),2000,Census - de jure - complete tabulation,540828
United States of America,Charlotte (NC),2005,Estimate - de jure,610949
United States of America,Charlotte (NC),2007,Estimate - de jure,671588
United States of America,Charlotte (NC),2008,Estimate - de jure,687456
United States of America,Charlotte (NC),2009,Estimate - de jure,704422
United States of America,Charlotte (NC),2010,Census - de jure - complete tabulation,731424
United States of America,Charlotte (NC),2012,Estimate - de jure,775202
United States of America,Chattanooga (TN),2000,Census - de jure - complete tabulation,155554
United States of America,Chattanooga (TN),2005,Estimate - de jure,154762
United States of America,Chattanooga (TN),2007,Estimate - de jure,169884
United States of America,Chattanooga (TN),2008,Estimate - de jure,170880
United States of America,Chattanooga (TN),2009,Estimate - de jure,171350
United States of America,Chattanooga (TN),2010,Census - de jure - complete tabulation,167674
United States of America,Chattanooga (TN),2012,Estimate - de jure,171279
United States of America,Chesapeake (VA),2000,Census - de jure - complete tabulation,199184
United States of America,Chesapeake (VA),2005,Estimate - de jure,218968
United States of America,Chesapeake (VA),2007,Estimate - de jure,219154
United States of America,Chesapeake (VA),2008,Estimate - de jure,220111
United States of America,Chesapeake (VA),2009,Estimate - de jure,222455
United States of America,Chesapeake (VA),2010,Census - de jure - complete tabulation,222209
United States of America,Chesapeake (VA),2012,Estimate - de jure,228417
United States of America,Chicago (IL),2000,Census - de jure - complete tabulation,2896016
United States of America,Chicago (IL),2005,Estimate - de jure,2842518
United States of America,Chicago (IL),2007,Estimate - de jure,2836658
United States of America,Chicago (IL),2008,Estimate - de jure,2853114
United States of America,Chicago (IL),2009,Estimate - de jure,2851268
United States of America,Chicago (IL),2010,Census - de jure - complete tabulation,2695598
United States of America,Chicago (IL),2012,Estimate - de jure,2714856
United States of America,Chula Vista (CA),2000,Census - de jure - complete tabulation,173556
United States of America,Chula Vista (CA),2005,Estimate - de jure,210497
United States of America,Chula Vista (CA),2007,Estimate - de jure,217478
United States of America,Chula Vista (CA),2008,Estimate - de jure,219318
United States of America,Chula Vista (CA),2009,Estimate - de jure,223739
United States of America,Chula Vista (CA),2010,Census - de jure - complete tabulation,243916
United States of America,Chula Vista (CA),2012,Estimate - de jure,252422
United States of America,Cincinnati (OH),2000,Census - de jure - complete tabulation,331285
United States of America,Cincinnati (OH),2005,Estimate - de jure,308728
United States of America,Cincinnati (OH),2007,Estimate - de jure,332458
United States of America,Cincinnati (OH),2008,Estimate - de jure,333336
United States of America,Cincinnati (OH),2009,Estimate - de jure,333012
United States of America,Cincinnati (OH),2010,Census - de jure - complete tabulation,296943
United States of America,Cincinnati (OH),2012,Estimate - de jure,296550
United States of America,Clarksville (TN),2000,Census - de jure - complete tabulation,103455
United States of America,Clarksville (TN),2005,Estimate - de jure,112878
United States of America,Clarksville (TN),2007,Estimate - de jure,119284
United States of America,Clarksville (TN),2008,Estimate - de jure,119735
United States of America,Clarksville (TN),2009,Estimate - de jure,124565
United States of America,Clarksville (TN),2010,Census - de jure - complete tabulation,132929
United States of America,Clarksville (TN),2012,Estimate - de jure,142519
United States of America,Clearwater (FL),2000,Census - de jure - complete tabulation,108787
United States of America,Clearwater (FL),2005,Estimate - de jure,108687
United States of America,Clearwater (FL),2007,Estimate - de jure,106642
United States of America,Clearwater (FL),2008,Estimate - de jure,105774
United States of America,Clearwater (FL),2009,Estimate - de jure,106081
United States of America,Clearwater (FL),2010,Census - de jure - complete tabulation,107685
United States of America,Clearwater (FL),2012,Estimate - de jure,108732
United States of America,Cleveland (OH),2000,Census - de jure - complete tabulation,478403
United States of America,Cleveland (OH),2005,Estimate - de jure,452208
United States of America,Cleveland (OH),2007,Estimate - de jure,438042
United States of America,Cleveland (OH),2008,Estimate - de jure,433748
United States of America,Cleveland (OH),2009,Estimate - de jure,431369
United States of America,Cleveland (OH),2010,Census - de jure - complete tabulation,396815
United States of America,Cleveland (OH),2012,Estimate - de jure,390928
United States of America,Colorado Springs (CO),2000,Census - de jure - complete tabulation,360890
United States of America,Colorado Springs (CO),2005,Estimate - de jure,369815
United States of America,Colorado Springs (CO),2007,Estimate - de jure,376427
United States of America,Colorado Springs (CO),2008,Estimate - de jure,380307
United States of America,Colorado Springs (CO),2009,Estimate - de jure,399827
United States of America,Colorado Springs (CO),2010,Census - de jure - complete tabulation,416427
United States of America,Colorado Springs (CO),2012,Estimate - de jure,431834
United States of America,Columbia (MO),2008,Estimate - de jure,100733
United States of America,Columbia (MO),2009,Estimate - de jure,102324
United States of America,Columbia (MO),2010,Census - de jure - complete tabulation,108500
United States of America,Columbia (MO),2012,Estimate - de jure,113225
United States of America,Columbia (SC),2000,Census - de jure - complete tabulation,116278
United States of America,Columbia (SC),2005,Estimate - de jure,117088
United States of America,Columbia (SC),2007,Estimate - de jure,124818
United States of America,Columbia (SC),2008,Estimate - de jure,127029
United States of America,Columbia (SC),2009,Estimate - de jure,129333
United States of America,Columbia (SC),2010,Census - de jure - complete tabulation,129272
United States of America,Columbia (SC),2012,Estimate - de jure,131686
United States of America,Columbus (GA),2000,Census - de jure - complete tabulation,186291
United States of America,Columbus (GA),2005,Estimate - de jure,185271
United States of America,Columbus (GA),2007,Estimate - de jure,187046
United States of America,Columbus (GA),2008,Estimate - de jure,186984
United States of America,Columbus (GA),2009,Estimate - de jure,190414
United States of America,Columbus (GA),2010,Census - de jure - complete tabulation,189885
United States of America,Columbus (GA),2012,Estimate - de jure,198413
United States of America,Columbus (OH),2000,Census - de jure - complete tabulation,711470
United States of America,Columbus (OH),2005,Estimate - de jure,730657
United States of America,Columbus (OH),2007,Estimate - de jure,747755
United States of America,Columbus (OH),2008,Estimate - de jure,754885
United States of America,Columbus (OH),2009,Estimate - de jure,769332
United States of America,Columbus (OH),2010,Census - de jure - complete tabulation,787033
United States of America,Columbus (OH),2012,Estimate - de jure,809798
United States of America,Concord (CA),2000,Census - de jure - complete tabulation,121780
United States of America,Concord (CA),2005,Estimate - de jure,123252
United States of America,Concord (CA),2007,Estimate - de jure,120844
United States of America,Concord (CA),2008,Estimate - de jure,121160
United States of America,Concord (CA),2009,Estimate - de jure,122224
United States of America,Concord (CA),2010,Census - de jure - complete tabulation,122067
United States of America,Concord (CA),2012,Estimate - de jure,124711
United States of America,Coral Springs (FL),2000,Census - de jure - complete tabulation,117549
United States of America,Coral Springs (FL),2005,Estimate - de jure,128804
United States of America,Coral Springs (FL),2007,Estimate - de jure,126875
United States of America,Coral Springs (FL),2008,Estimate - de jure,125783
United States of America,Coral Springs (FL),2009,Estimate - de jure,126518
United States of America,Coral Springs (FL),2010,Census - de jure - complete tabulation,121096
United States of America,Coral Springs (FL),2012,Estimate - de jure,125287
United States of America,Corona (CA),2000,Census - de jure - complete tabulation,124966
United States of America,Corona (CA),2005,Estimate - de jure,149387
United States of America,Corona (CA),2007,Estimate - de jure,150308
United States of America,Corona (CA),2008,Estimate - de jure,149923
United States of America,Corona (CA),2009,Estimate - de jure,151027
United States of America,Corona (CA),2010,Census - de jure - complete tabulation,152374
United States of America,Corona (CA),2012,Estimate - de jure,158391
United States of America,Corpus Christi (TX),2000,Census - de jure - complete tabulation,277454
United States of America,Corpus Christi (TX),2005,Estimate - de jure,283474
United States of America,Corpus Christi (TX),2007,Estimate - de jure,285507
United States of America,Corpus Christi (TX),2008,Estimate - de jure,286462
United States of America,Corpus Christi (TX),2009,Estimate - de jure,287439
United States of America,Corpus Christi (TX),2010,Census - de jure - complete tabulation,305215
